f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,label
-0.8574929257125441,-0.5144957554275265,113.17243480636087,0.7604033697785282,48.27007354458868,0.22788446737788645,0.973688178796424,283.17168551767963,8.562607906102153,9.10547460597248,11.955596841857425,0.6622222222222223,828,a
-0.9701425001453319,-0.24253562503633297,111.80339887498948,0.8233546085857627,74.33034373659252,0.1883483823189675,0.9821022792346162,301.8726596480701,7.853981633974483,11.029044203025549,12.31854207129175,0.9111111111111111,688,a
-0.8,-0.6,104.80458005259122,0.8393996637734166,70.34912934784623,0.09950371902099892,0.9950371902099892,272.04988447908045,8.63937979737193,10.34293271518786,7.152687801791781,0.4488888888888889,812,a
-0.8574929257125441,-0.5144957554275265,122.28654872879518,0.8896697753251036,83.02409288875127,-0.02408939297512006,0.9997098084674824,310.2115262057679,9.103027406372735,9.835578532835068,12.018714542928716,0.6488888888888888,703,a
-0.8320502943378437,-0.5547001962252291,95.4829827770373,0.8076167287241673,58.0,0.0,1.0,247.00958427187444,11.780972450961723,16.961734938915765,26.734262341506522,0.3515625,797,a
-0.4472135954999579,-0.8944271909999159,118.0889495253472,0.7913861157813615,46.57252408878007,0.25766265056033233,0.9662349396012463,319.9024968922355,9.366022138053657,10.872675290840418,7.285372263970357,0.6044444444444445,781,a
-0.8944271909999159,-0.4472135954999579,80.62257748298549,0.8029402234548508,55.362442142665635,0.343192952923539,0.9392649237907383,229.30508770924737,8.497482742767767,13.55442206627428,7.955922515046433,0.3288888888888889,844,a
0.0,-1.0,113.37107214805724,0.5268046078390561,39.319206502675,0.9918816646858506,0.12716431598536546,305.90609800598884,13.578567625810507,19.101953101761442,16.075003051098502,0.4140625,1015,a
-0.5144957554275265,-0.8574929257125441,147.4347313220328,0.6652073327646333,36.796738985948195,0.7337606740181695,0.679408031498305,425.5083879920733,11.624370573979707,14.754078448266185,7.549978915102715,0.72265625,954,a
-0.6401843996644799,-0.7682212795973759,177.59786034747154,0.8212393820869,61.741396161732524,0.421111306454629,0.9070089677484316,498.5430631458742,10.210176124166827,11.463998620225093,3.8032581576215034,1.0044444444444445,953,a
0.0,1.0,105.1094667477673,1.200890259338339,94.08506789071261,0.042514716624813646,0.9990958406831207,229.89588252189657,-3.141592653589793,12.641603926100723,16.064807635522886,0.4444444444444444,937,b
0.0,1.0,115.0,0.9272952180016122,87.09190547921202,0.04592849333115993,0.9989447299527284,290.91714705849745,-1.5707963267948966,9.730917508855182,11.920363669438926,0.87890625,813,b
0.0,1.0,126.26955294131677,1.0575440539286356,106.73331251301067,0.22485950669875843,0.9743911956946198,254.55470996233296,-3.141592653589793,12.184716621951829,13.970010951459589,1.0625,765,b
0.0,1.0,98.8382517044894,1.0980991910803073,87.09190547921202,-0.04592849333115993,0.9989447299527284,228.40623593757954,-3.141592653589793,15.468512471962862,18.248521347690076,0.64,907,b
0.0,1.0,97.09788875150684,1.0056468867881372,77.10382610480494,0.051878099986412074,0.9986534247384324,227.1681748095354,-3.1415926535897927,11.938252967418041,14.897397076300148,0.4765625,813,b
0.0,1.0,111.80339887498948,1.1071487177940904,93.0,0.0,1.0,247.91496991293994,-3.1415926535897922,10.087640243152396,12.776495197259571,0.28444444444444444,813,b
0.4472135954999579,0.8944271909999159,113.85077953180645,0.8974271258234362,72.17340230306452,0.06927759867831113,0.9975974209676802,290.64888922298354,-2.356194490192345,12.893668560677515,13.783426642861533,0.5422222222222223,719,b
0.0,1.0,120.41594578792295,1.0104364498900535,84.00595217006948,0.011903918403013953,0.999929145853172,307.68689835562304,-9.424777960769378,13.17572065638727,13.76795782312855,0.6488888888888888,735,b
0.0,1.0,99.04544411531506,0.9575889779203873,65.06919393998976,0.04610476660840087,0.9989366098486855,297.4737521419882,-3.141592653589793,10.83971925797962,13.307151929468596,0.95703125,703,b
0.0,1.0,79.17701686727027,1.0845536937073916,66.12110101926616,0.06049506040189035,0.9981684966311908,170.65587134621398,-1.5707963267948966,20.99353059321689,29.75434305800351,0.390625,969,b
0.0,1.0,110.67971810589327,0.9652516631899266,85.0,0.0,1.0,262.954409330612,-2.3561944901923444,10.300530516667687,12.333172032862304,0.5422222222222223,781,b
0.0,1.0,147.3295625460145,1.1587745365576532,131.54847015454038,-0.09122112926058852,0.995830661094758,307.1786386314418,-8.098960297101346,9.387539077093011,6.645877112320984,1.42578125,609,b
0.0,1.0,119.4026800369238,1.1934003595584717,105.0,0.0,1.0,247.66840099038242,-3.1415926535897922,13.620299726692274,16.247547912301222,1.7822222222222222,704,b
0.1643989873053573,0.9863939238321437,121.24768039018313,0.9553406679440442,91.00549433962765,-0.20877860329062128,0.9779629312034365,270.53651200779177,-7.853981633974481,13.023215060861588,13.22453532773406,0.5377777777777778,656,b
0.0,1.0,96.51942809610924,0.9770466600841254,68.26419266350405,-0.08789381029635715,0.996129850025381,226.11420916088346,-3.141592653589794,11.56016305979379,13.22408584443713,0.4488888888888889,719,b
0.0,1.0,71.55417527999327,1.1071487177940904,57.0,0.0,1.0,139.01296628788657,-2.3561944901923453,13.84082335739436,15.911853345511714,0.25390625,922,b
0.4472135954999579,0.8944271909999159,89.04493247793498,1.0014831356942346,69.6419413859206,0.27282410027474047,0.962063932547769,181.9733361893301,-1.570796326794897,11.030277962562876,13.248869239794319,0.5422222222222223,750,b
0.5547001962252291,-0.8320502943378437,259.42243542145695,1.089909046599561,148.2194319244275,0.8096104433943876,-0.586967571460931,621.7949850528179,12.566370614359172,19.672491126452726,17.544090103855982,3.30078125,1109,b
0.8944271909999159,-0.4472135954999579,207.6174366473105,1.18045126894398,89.94442728707543,0.8783201181308974,-0.4780729756915011,489.51678063401414,14.137166941154067,23.502410681084058,28.978097782115594,2.6355555555555554,1125,b
-0.12403473458920847,0.9922778767136677,196.42046736529267,1.006800409766438,166.02710622064097,0.01806933860554772,0.9998367361736406,437.1452939343702,6.604935861576229,7.9478206810458625,2.2106375616063847,1.0,781,b
-0.7071067811865475,-0.7071067811865475,89.05054744357274,0.9609903253476285,58.52349955359813,0.29048160362369874,0.9568805766427723,140.412190409174,5.270988295728252,8.763765273218405,6.425464125521258,0.48444444444444446,406,c
-0.9284766908852594,-0.3713906763541037,67.47592163134935,0.879853098792495,47.53945729601885,-0.25242189714700275,0.9676172723968438,108.45666106077991,3.4633432079864352,4.237094643448492,1.5849259183654674,0.19140625,312,c
-0.7071067811865475,-0.7071067811865475,65.45991139621256,0.9700825434839029,49.8196748283246,-0.18065152032833257,0.9835471662320329,107.24880184859866,4.71238898038469,6.283185307179586,4.795656199914911,0.28888888888888886,375,c
-0.8,-0.6,114.62111498323509,0.9464900679350288,76.32168761236873,-0.09171704949125858,0.995785108762236,192.24384720067212,3.141592653589793,9.514187168717044,7.302593492946921,0.75390625,437,c
-1.0,0.0,94.36630754670864,0.7028792089644667,64.41273166075166,-0.46574643283262235,0.8849182223819825,149.66492612896138,3.1415926535897936,4.758892226005616,1.4503580700692573,0.40625,437,c
-0.8682431421244593,-0.49613893835683387,97.082439194738,0.8509973352284871,63.694583757176716,-0.3767981292019328,0.9262954009547514,155.4816158660944,4.193242866138167,5.061358744316602,1.8407256074789564,0.4140625,422,c
0.0,-1.0,75.0066663703967,0.8231161158643125,34.438350715445125,0.43556092810428076,0.9001592514155136,133.0922855581463,6.283185307179586,11.063245501674269,8.99748733945436,0.3244444444444444,500,c
-0.7071067811865475,-0.7071067811865475,100.60318086422517,0.9193430993441112,68.15423684555495,-0.2494342360332474,0.968391739893784,160.53458244733838,5.497787143782138,5.886063628541888,3.0786595615960453,0.66015625,375,c
-0.8574929257125441,-0.5144957554275265,87.8179936004006,1.0460005551447893,62.12889826803627,-0.06438227799796505,0.9979253089684582,142.97020884363508,5.497787143782138,7.995878688578647,5.173953534721482,0.33203125,375,c
-0.5547001962252291,-0.8320502943378437,96.25487000666512,1.0000830666055374,61.1310068623117,-0.26173297024270464,0.9651403277699733,153.1588442808702,4.653633157668968,5.048424277368729,1.7553428708849383,0.6488888888888888,328,c
-0.7071067811865476,-0.7071067811865476,84.38009243891595,1.0222469243443686,63.953107821277925,-0.1720010234802096,0.9850967708412004,128.79382243547508,4.3906384259880475,6.3211417523679,2.778060576268621,0.2577777777777778,375,c
-0.7071067811865475,-0.7071067811865475,77.80102827083971,0.9221538751283528,50.48762224545735,0.1386478445344062,0.9903417466743302,134.36493389970454,3.141592653589793,11.1100390806729,10.831216812572617,0.28888888888888886,453,c
-0.9805806756909202,-0.19611613513818404,108.04628637764465,1.0367259475582886,87.0,0.0,1.0,168.38541493656572,3.141592653589794,6.528120698436008,3.2573677662985583,0.4444444444444444,407,c
-0.8944271909999159,-0.4472135954999579,122.64175471673585,0.953390435043324,79.42921376924235,-0.1888473936501245,0.9820064469806474,198.9609696702099,3.926990816987241,9.469111228398202,6.461363026735943,0.68,485,c
-0.8320502943378437,-0.5547001962252291,96.82974749528164,0.9025069079643125,54.147945482723536,0.07387168551531177,0.997267754456709,175.39905071077573,4.3906384259880475,5.034139534781332,1.5120194064035393,0.58203125,390,c
-0.8944271909999159,-0.4472135954999579,108.16653826391968,0.982793723247329,78.64477096412705,-0.2034464568190837,0.9790860734418403,170.65836625910072,4.3906384259880475,6.927686082417611,2.6458099655467,0.68,422,c
-0.9486832980505138,-0.31622776601683794,108.00462953040486,0.9365542126637353,77.6659513557904,-0.2060104810498419,0.9785497849867489,169.7043030150447,4.71238898038469,10.418669900150164,7.635147550353688,0.625,438,c
-0.24253562503633297,0.9701425001453319,140.470637501223,1.0816765212833679,96.17692030835673,0.1559625734730109,0.987762965329069,280.24827575584493,3.605240262590599,11.796033886334346,11.195536119545267,0.53515625,750,c
0.0,1.0,117.99152511939153,1.0274698579685673,70.06425622241343,-0.04281783839218584,0.9990828958176697,234.49093444209075,3.141592653589793,14.280324097235365,8.633027163936372,0.68,828,c
-0.09950371902099892,0.9950371902099892,91.2414379544733,1.092443895416239,55.226805085936306,0.09053574604251853,0.9958932064677039,182.31307435598157,3.1415926535897936,12.116294041373958,11.002680441285284,0.33203125,781,c
-0.19611613513818404,0.9805806756909202,136.12494260788506,1.2025676410472514,124.90396310766124,-0.12009226630439834,0.9927627347830263,236.95636999015193,8.317629242975288,10.801829070763151,12.636628071811248,0.7511111111111111,750,d
0.4472135954999579,0.8944271909999159,132.4009063413087,1.1916924733070886,98.2496819333274,0.07124704998790965,0.997458699830735,247.8811942509395,8.961130351768574,12.90386998756615,13.934223629610356,0.39555555555555555,782,d
0.31622776601683794,0.9486832980505138,86.53900854527974,1.1795607476677226,71.11258679024411,-0.05624883273897101,0.9984167811167354,179.86477300029335,8.63937979737193,14.058017991768669,16.659306055717696,0.28444444444444444,750,d
0.0,1.0,87.23531395025755,1.132784126315768,70.25667228100119,-0.0854011413464358,0.996346649041751,170.59064652501146,9.424777960769378,12.171579494659408,14.273506341425165,0.28444444444444444,719,d
0.0,1.0,108.30050784737807,1.0699757668304135,85.98837130682264,-0.15118323329573904,0.9885057561644476,246.35219221302236,8.317629242975288,13.871932370042972,16.077890092924694,0.48444444444444446,672,d
0.0,1.0,95.50916186418976,1.2622900310629834,85.05292469985967,-0.03527215566762221,0.9993777439159625,178.60027511610195,3.141592653589793,11.149118070103832,9.106376226567289,1.0,687,d
0.0,1.0,105.11898020814318,1.1284221038181517,80.50465825031493,-0.1117947730678652,0.9937313161588018,210.98263780187847,3.1415926535897927,13.016447187344381,11.635602348094537,0.59765625,672,d
0.0,1.0,88.76936408468859,1.1777383076129642,74.06078584514209,-0.04050726664273953,0.9991792438542416,177.8562302112602,9.42477796076938,12.92607761394413,15.378848374752879,0.31640625,687,d
0.0,1.0,90.24965373894794,1.1964627107873127,76.02631123499285,-0.02630668208823282,0.9996539193528472,214.80862034276637,1.5707963267948966,11.701996776743915,12.500045309985088,0.5625,719,d
0.0,1.0,96.77293009927931,1.1672613917802583,76.02631123499285,0.02630668208823282,0.9996539193528472,196.28498688240174,9.42477796076938,13.098874712661022,17.628558672021402,0.47265625,703,d
-0.4472135954999579,0.8944271909999159,96.56603957913983,1.2981865068142746,85.00588214941364,-0.011763891800361699,0.9999308030307444,175.3816770074048,10.210176124166827,12.452731767806734,16.84093778581102,0.4488888888888889,860,d
0.0,1.0,119.85407794480753,1.256961174366988,105.04284840006957,-0.028559773898876994,0.9995920864606948,233.9417033282139,3.1415926535897927,9.891525497272966,11.773927640904567,0.64,750,d
0.0,1.0,103.81714694596457,1.206388737649694,89.00561780022652,0.011235245872283075,0.9999368826331937,214.6512967562484,9.42477796076938,10.58058183469387,13.62001822785375,0.5377777777777778,735,d
0.7071067811865475,0.7071067811865475,85.42247947700886,1.0966778962893937,45.70557952810576,0.17503333471749452,0.9845625077859066,197.80570463541858,7.853981633974483,13.07879684650805,15.706744031344103,0.3244444444444444,735,d
0.0,1.0,101.59232254457027,1.2085694490881256,83.00602387778854,-0.012047318414773371,0.9999274284261899,199.9342681359443,9.42477796076938,12.677367624850604,14.91761673019451,0.64,750,d
0.0,1.0,104.65180361560904,1.1156955182267019,84.29116205154607,-0.08304547985373997,0.9965457582448797,211.40864939859185,9.42477796076938,10.703637947787552,12.991329552087933,0.5377777777777778,969,d
0.1414213562373095,0.9899494936611665,76.89603370785778,1.2120256565243244,70.25667228100119,-0.0854011413464358,0.996346649041751,133.41987516700482,1.2490457723982544,17.283349921603662,15.6197848918131,0.33203125,734,d
-0.24253562503633297,-0.9701425001453319,196.7739820199815,1.1071487177940904,58.249463516842795,0.978549784986749,0.2060104810498419,525.6582201301753,12.300118565208246,13.750993326540334,5.356338318269751,3.30078125,984,d
-0.9486832980505138,-0.31622776601683794,134.71822445385777,1.0673027094546843,55.90169943749474,0.733430296619931,0.679764665159936,359.3625180979352,10.276744287942652,12.905795882586089,6.49995383631759,1.87890625,813,d
-0.8944271909999159,-0.4472135954999579,139.97856978837868,1.1039538404855154,48.010415536631214,0.5832067830913987,0.812323733591591,377.8211600558002,11.05433011028,18.230908483222237,12.355850422851674,1.328125,1094,d
1.0,0.0,85.47514258543241,1.0705158985700445,52.32590180780452,0.7071067811865475,0.7071067811865475,181.4692918446686,6.746832916180392,7.233543492039476,3.197342940600139,0.4488888888888889,500,e
1.0,0.0,84.81155581640984,0.9107872837389646,54.405882034941776,0.8087360843031884,0.5881716976750462,197.10343718557294,7.068583470577035,7.6888747896201775,3.1309364420506802,0.3244444444444444,578,e
0.8320502943378437,0.5547001962252291,91.0494371207203,0.8943401203873141,65.73431371817918,0.8367015168942039,0.5476591746943881,231.7334188258243,7.0685834705770345,9.738646918153213,3.92417869930505,0.25,625,e
1.0,0.0,111.5212984142491,0.8806504408162148,58.25804665451803,0.7724254859909581,0.6351053995925655,254.4605707314663,6.871187910727154,8.19949829472584,3.1136928306415723,0.8222222222222222,579,e
0.7071067811865475,0.7071067811865475,108.72442227944924,0.9751408114291862,78.89233169326408,0.5070201265633938,0.8619342151577695,226.90878014699106,7.853981633974482,9.755614091120378,5.906265888017589,0.37777777777777777,609,e
1.0,0.0,89.40357934669059,0.936243525018388,71.449282711585,0.6858011464970941,0.7277889717928346,172.78009411864832,6.283185307179586,10.463910348843337,6.406489822117014,0.33203125,640,e
0.4472135954999579,0.8944271909999159,87.23531395025755,1.132784126315768,80.06247560499239,0.4621390947558062,0.8868074520989795,167.1176412315599,7.068583470577034,13.5210396280004,10.914264693292898,0.37777777777777777,688,e
0.7071067811865475,-0.7071067811865475,126.26955294131677,1.0575440539286356,81.34494452638098,0.6884263100313337,0.7253062909258695,272.4613960869171,5.176036589385495,14.701266519819923,11.739529906371196,0.9111111111111111,875,e
1.0,0.0,63.41135544995076,0.9083700329617455,34.40930106817051,0.813733471206735,0.5812381937190965,158.27156971750935,6.283185307179587,10.455523055274554,7.906765770694565,0.28515625,735,e
1.0,0.0,61.61168720299745,0.9467732738181398,36.40054944640259,0.7966912709023963,0.6043864813742317,157.45372955196302,6.283185307179586,19.306147129463977,14.997805265221968,0.140625,922,e
1.0,0.0,116.51609330903607,0.882651361649014,54.644304369257,0.5673052362514961,0.8235076010102362,248.10710476654177,6.283185307179585,9.746353987916713,4.787046933127883,0.48828125,719,e
0.0,1.0,122.61321299109652,0.9126143804653363,71.19691004531025,0.491594368038244,0.870824309096318,255.30922131275227,7.853981633974482,8.816515495771345,3.6904038837695095,0.625,578,e
0.9701425001453319,0.24253562503633297,93.40770846134703,0.914447959131705,67.62396025078685,0.6210816379910448,0.7837458765125088,206.58135160289646,6.5281639703064505,7.499334422465694,2.909720534025218,0.4140625,672,e
1.0,0.0,110.45361017187261,1.0179551052023574,68.26419266350405,0.8496401661981191,0.5273628617781428,258.1811425501402,6.283185307179587,7.2425181814001975,3.0621305921155915,0.6444444444444445,609,e
0.8574929257125441,0.5144957554275265,147.41099009232656,0.9395062799628748,92.78469701410896,0.5065490486308655,0.8622111466057285,315.92456952411464,7.0685834705770345,7.320833278983147,3.233712594498153,0.953125,593,e
1.0,0.0,87.69264507357501,0.769270529553812,51.884487084291386,0.8865848461654547,0.46256600669501985,157.36244852569666,7.3135621337039,9.133068449592319,4.847602724202203,0.2577777777777778,719,e
1.0,0.0,112.8007092176286,0.9237491335745736,76.66159403508382,0.8609265282143156,0.5087293121266411,273.63392309522453,6.68807709346467,6.936787082558193,2.6244548782891215,0.5155555555555555,594,e
1.0,0.0,114.80853626799707,0.9151007005533605,77.38862965578342,0.9045256429962997,0.4264192316982556,259.0740573988847,7.265979030426914,8.46288847757135,5.110402548918237,0.703125,687,e
0.8944271909999159,-0.4472135954999579,97.83659846908007,0.7130608328588534,74.43117626371358,0.9942070475658493,-0.10748184298009181,216.30808101805147,6.746832916180393,13.842169069617881,6.82339239477875,0.2222222222222222,829,e
0.7071067811865475,0.7071067811865475,164.05486887014357,0.7767776872853119,131.03434664239754,0.892895664365784,-0.45026362562035266,392.0359660029786,8.930836591849799,10.25313477793582,5.183938319935815,3.40625,719,e
0.0,-1.0,215.59452683219953,1.0884786881972366,49.8196748283246,0.18065152032833257,0.9835471662320329,482.2025735414662,-1.5707963267948972,12.66275628498451,4.972041343769338,0.9140625,1000,f
-0.5547001962252291,-0.8320502943378437,190.51771571168914,1.1141908549024027,66.06814663663572,-0.045407660918649985,0.9989685402102997,396.7821114136764,2.220446049250313e-16,12.655516605893014,7.91896191698062,1.7644444444444445,687,f
-0.5547001962252291,-0.8320502943378437,140.80127840328723,0.9315565558439103,31.622776601683793,0.31622776601683794,0.9486832980505138,299.93962375755973,-0.7853981633974496,14.974428045597094,9.68395722573924,0.67578125,766,f
-0.4472135954999579,-0.8944271909999159,169.0266251216062,0.9450448330581098,56.72741841473134,-0.6522419146504225,0.7580108737829234,328.0410301886637,-3.141592653589794,12.298149049174626,5.824112997715674,1.0044444444444445,781,f
0.0,-1.0,158.80806024884254,1.0282170026689061,47.67598976424087,0.16779934804836205,0.985821169784127,342.7121861496913,-1.5707963267948966,9.644505990609266,5.996147955907052,1.7822222222222222,766,f
0.0,-1.0,185.80904176062046,1.058993204734175,85.47514258543241,-0.10529376995194245,0.9944411606572343,364.4034544915229,-1.5707963267948966,10.915475946002243,4.166197511338587,1.1377777777777778,828,f
0.7071067811865475,-0.7071067811865475,164.20109622045769,1.137112499173448,65.06919393998976,-0.04610476660840087,0.9989366098486855,334.8477272505043,3.885780586188048e-16,15.774932752743304,9.830211957914411,0.828125,843,f
-0.7071067811865475,-0.7071067811865475,134.03357788255897,0.9496795383409025,57.0087712549569,-0.2631174057921088,0.9647638212377322,255.20528369364044,-2.356194490192345,11.378573062026502,5.648021776560721,0.7688888888888888,890,f
0.0,-1.0,157.84802817900513,1.1808784628640445,34.92849839314596,0.2290393337255473,0.973417168333576,324.64592211747885,-4.71238898038469,12.479479548759375,10.575257583309902,2.56,688,f
-0.8944271909999159,-0.4472135954999579,198.40362899906847,1.3160380243590017,113.01769772916099,-0.017696343494740623,0.9998434074528452,331.2233827871719,-0.7853981633974487,12.761288252544233,8.33595142878326,2.91015625,625,f
-0.813733471206735,-0.5812381937190965,174.83706700811473,0.9478872726146517,78.2368199762746,-0.575176751990256,0.8180291583861418,315.40669213659805,0.6202494859828214,12.54616996505068,14.626316936188509,1.2844444444444445,719,f
-1.0,0.0,186.01075237738274,1.2762499437954675,112.36102527122117,0.08009894870819725,0.9967869172575659,318.00266936107107,-3.1415926535897927,8.457262903933795,3.9642848853004784,2.7955555555555556,609,f
-0.4472135954999579,-0.8944271909999159,164.39586369492392,1.164307097779155,84.40379138403677,-0.23695618019100723,0.9715203387831297,279.8224544332523,-1.5707963267948966,14.43453989118063,9.13808704732607,1.4444444444444444,718,f
0.0,-1.0,174.92855684535903,1.1839206090638685,61.204574992397426,0.08169323944527151,0.9966575212323125,345.07529759158814,-1.5707963267948966,13.662781570100417,5.903001534018704,0.8711111111111111,891,f
-0.7071067811865476,-0.7071067811865476,219.04565734111233,1.0499514599355544,93.7709976485267,-0.1279713376301968,0.9917778666340251,446.5070804951849,-2.356194490192345,11.421652100294729,4.678440056812367,1.1377777777777778,860,f
0.0,-1.0,54.62600113499065,1.1562894522101106,17.08800749063506,-0.3511234415883917,0.9363291775690445,105.43181364333437,-1.5707963267948966,12.033866516057317,8.934533902572776,0.19140625,671,f
0.0,-1.0,169.49926253526885,1.099233315825357,31.38470965295043,-0.3823517927262997,0.9240168324218909,349.7072090701688,-1.1071487177940895,10.887509056400424,4.228353710678062,1.1377777777777778,750,f
0.0,-1.0,185.52627846210896,1.3755149286999973,2.8284271247461903,0.7071067811865475,-0.7071067811865475,402.38591444556437,7.853981633974483,15.491695392581036,11.498530070633851,1.04,984,f
0.9486832980505138,-0.31622776601683794,341.287269027135,1.2703585781637017,18.788294228055936,0.9048187022009941,0.4257970363298796,713.9881635038564,7.0685834705770345,11.34498441511013,7.402701636485172,4.36,828,f
0.8,-0.6,202.0,1.3714590218125726,9.486832980505138,0.31622776601683794,-0.9486832980505138,442.00943735081734,9.424777960769383,13.562002939482596,10.41500042535454,2.0703125,968,f
-0.8944271909999159,-0.4472135954999579,170.3936618539551,1.1150225708181911,89.1852005660132,0.5045680192947691,0.863371944126605,409.2823474481435,3.141592653589793,15.50830862857819,14.710344279531581,0.8755555555555555,1015,g
-0.7071067811865476,-0.7071067811865476,172.40939649566667,1.2215297831128,69.42621983083913,0.20165292067048707,0.9794570432566515,409.96209483389094,4.7123889803846915,21.912235522140136,24.15880863365416,1.890625,1203,g
-0.5144957554275265,-0.8574929257125441,177.79201331893398,1.2205837096013068,65.0,0.24615384615384617,0.9692307692307692,405.1318304025326,3.9269908169872387,19.31228817524459,21.05205455930552,1.2844444444444445,984,g
-0.19611613513818404,-0.9805806756909202,212.5323504786977,1.1387171742818685,50.60632371551998,0.7904150521752438,0.612571665435814,590.2308148169125,4.71238898038469,14.854708281695212,13.80453660271524,3.24,890,g
0.0,-1.0,167.2154299100415,1.0375561903519723,69.83552104767315,0.4868582562273708,0.8734809891138122,406.7794141789169,4.712388980384687,18.583657843257242,16.76968917221356,2.34765625,1078,g
0.7071067811865475,-0.7071067811865475,128.70508925446578,1.2465887748854283,68.30812543175226,0.30743048308332566,0.9515705428769604,278.027102509129,0.3217505543966431,21.40419370020342,19.224948822275948,1.7955555555555556,922,g
-0.9486832980505138,-0.31622776601683794,143.75673897247393,1.0542386450764272,41.593268686170845,0.8895670181435382,0.4568046849926277,399.4180969422602,5.81953769817878,16.861411710879924,17.238717973908248,3.40625,891,g
-0.6,-0.8,151.6377261765686,1.1277947513283089,65.30696746902278,0.4287444523171484,0.9034258102397056,368.4269931710457,3.9269908169872423,18.31759226087036,17.851510530603143,2.391111111111111,812,g
-0.8320502943378437,-0.5547001962252291,159.3988707613702,1.2649174553900444,60.166435825965294,0.26592899812581344,0.9639926182060737,354.92662132377814,3.9269908169872414,21.1723842934026,18.988987264280308,4.342222222222222,875,g
0.0,1.0,156.16977940690063,1.1902899496825317,47.885279575251516,0.48031462286558435,0.8770962678415019,401.86995757239396,-3.141592653589794,19.098169420069325,15.971481551292598,2.6,891,g
-0.9805806756909202,-0.19611613513818404,204.84628383253624,1.1748786585668256,72.20110802473879,0.512457509479251,0.8587125834517179,553.5091692431762,6.425082361783751,17.252113053363196,18.90199116898069,1.953125,922,g
-0.8682431421244593,-0.49613893835683387,125.39936203984452,1.0071252037138496,32.89376840679705,-0.3344098451707649,0.9424277454812465,332.8086839911165,5.497787143782138,19.278462675069065,19.785825356206008,0.64,860,g
-0.24253562503633297,-0.9701425001453319,202.3857702507763,1.2490457723982544,61.032778078668514,0.3113081297972354,0.9503090278020869,491.78109410778137,6.283185307179588,18.105214130832405,22.700290416757486,2.7265625,1000,g
-0.8320502943378437,-0.5547001962252291,200.9601950635996,1.209696016009649,43.04648650006177,0.51107539287715,0.8595358880206613,530.3126717741902,3.9269908169872405,14.627991178163573,9.093062607533938,3.928888888888889,937,g
-1.0,0.0,145.23085071705668,1.1749458854574806,40.22437072223753,0.5717926616881727,0.8203981667699868,402.9644619604552,3.6052402625906,13.517748116562153,14.305400025066943,1.8177777777777777,890,g
-0.5547001962252291,-0.8320502943378437,109.16501271011697,1.1358293757493167,30.083217912982647,0.3656523724229935,0.9307514934403471,280.6520391128831,4.390638425988048,16.845171870274875,16.459321304722568,0.7511111111111111,968,g
-0.7071067811865475,0.7071067811865475,158.3729774930054,0.9740373796219514,62.26556030423239,0.49786751855331546,0.8672530968348076,373.8899574416942,3.141592653589793,27.844628793193742,31.37013349309919,1.031111111111111,1219,g
0.4472135954999579,-0.8944271909999159,208.85641000457707,0.9934174935338476,25.495097567963924,0.9805806756909201,0.19611613513818404,603.1250098978163,6.227686801933872,17.112224729411793,14.77650195330208,1.1777777777777778,1187,g
